date,region,country,product_category,product_name,sales_channel,customer_segment,revenue,units_sold,new_customers,discount_rate,gross_margin,order_count,marketing_spend,conversion_rate,campaign_flag,is_promo_period
2025-10-10,North America,Canada,Analytics Platform,Forecast Studio,Direct,Enterprise,20774.15,12,2,0.0537,0.6402,9,4107.30,0.0642,false,false
2025-10-10,North America,Canada,Automation Tools,CRM Workflow Pack,Partner,Enterprise,11754.37,26,3,0.0898,0.5254,19,2380.10,0.0550,false,false
2025-10-10,North America,Canada,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,8275.43,5,1,0.1079,0.5686,4,1436.61,0.0516,false,false
2025-10-10,EMEA,United Arab Emirates,Analytics Platform,Forecast Studio,Direct,Enterprise,11932.12,7,1,0.0640,0.6275,5,2591.36,0.0551,false,false
2025-10-10,EMEA,Germany,Enterprise Suite,Insight Enterprise Cloud,Partner,Mid-Market,8538.71,2,0,0.0773,0.6284,2,1666.32,0.0463,false,false
2025-10-10,EMEA,United Kingdom,Services,Enablement Workshop,Marketplace,Enterprise,6183.60,2,0,0.1025,0.3871,1,1042.76,0.0393,false,false
2025-10-10,APAC,Australia,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,14163.62,2,0,0.0547,0.6316,1,2594.12,0.0576,false,false
2025-10-10,APAC,Singapore,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,9668.46,7,2,0.0945,0.5159,6,1665.89,0.0443,false,false
2025-10-10,APAC,Singapore,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,4759.01,11,1,0.1004,0.4166,8,1198.18,0.0403,false,false
2025-10-10,LATAM,Brazil,Services,Enablement Workshop,Direct,Enterprise,6932.26,2,0,0.0677,0.4828,1,1538.53,0.0485,false,false
2025-10-10,LATAM,Chile,Automation Tools,CRM Workflow Pack,Partner,Enterprise,4494.67,10,1,0.0958,0.4531,7,999.23,0.0382,false,false
2025-10-10,LATAM,Chile,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,3577.89,10,2,0.1097,0.4453,9,680.20,0.0336,false,false
2025-10-11,North America,Canada,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,15987.01,45,12,0.0508,0.5652,40,3272.13,0.0637,false,false
2025-10-11,North America,United States,Services,Enablement Workshop,Partner,Enterprise,9986.14,3,0,0.0856,0.4727,2,2345.80,0.0538,false,false
2025-10-11,North America,Canada,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,6635.92,19,5,0.0985,0.5046,17,1527.77,0.0505,false,false
2025-10-11,EMEA,Germany,Services,Enablement Workshop,Direct,Enterprise,13078.06,4,1,0.0529,0.4699,3,2628.53,0.0549,false,false
2025-10-11,EMEA,Germany,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,6590.16,1,0,0.0881,0.6404,1,1543.29,0.0436,false,false
2025-10-11,EMEA,United Kingdom,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,4978.51,1,0,0.0961,0.6104,1,1333.39,0.0433,false,false
2025-10-11,APAC,Singapore,Services,Enablement Workshop,Direct,Enterprise,13187.85,4,0,0.0625,0.4382,3,2295.32,0.0614,false,false
2025-10-11,APAC,Japan,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,8098.06,1,0,0.0865,0.5661,1,1816.16,0.0443,false,false
2025-10-11,APAC,India,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,4918.08,11,1,0.0933,0.4324,8,1271.11,0.0407,false,false
2025-10-11,LATAM,Chile,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,6808.64,19,4,0.0644,0.5301,17,1480.34,0.0499,false,false
2025-10-11,LATAM,Brazil,Analytics Platform,Pipeline Analytics,Partner,Enterprise,4695.29,3,0,0.0871,0.5560,2,933.96,0.0369,false,false
2025-10-11,LATAM,Chile,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,3256.76,7,1,0.1035,0.4324,5,635.34,0.0323,false,false
2025-10-12,North America,United States,Analytics Platform,Forecast Studio,Direct,Enterprise,16343.03,9,1,0.0587,0.6506,6,4103.23,0.0606,false,false
2025-10-12,North America,United States,Analytics Platform,Forecast Studio,Partner,Mid-Market,10916.99,8,2,0.0812,0.5883,7,2117.40,0.0486,false,false
2025-10-12,North America,Canada,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,6897.75,15,1,0.1098,0.4820,11,1398.06,0.0507,false,false
2025-10-12,EMEA,Germany,Analytics Platform,Forecast Studio,Direct,Enterprise,11814.68,7,1,0.0518,0.6168,5,2433.93,0.0563,false,false
2025-10-12,EMEA,Germany,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,7151.27,16,2,0.0789,0.5009,12,2009.48,0.0449,false,false
2025-10-12,EMEA,Germany,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Mid-Market,4587.44,1,0,0.0938,0.5916,1,1330.63,0.0425,false,false
2025-10-12,APAC,Japan,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,10870.44,2,0,0.0548,0.6376,1,2395.42,0.0637,false,false
2025-10-12,APAC,Australia,Analytics Platform,Pipeline Analytics,Partner,Enterprise,7696.77,4,1,0.0767,0.5185,3,1447.09,0.0450,false,false
2025-10-12,APAC,India,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,6289.92,1,0,0.0936,0.5467,1,990.87,0.0476,false,false
2025-10-12,LATAM,Chile,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,5066.06,11,1,0.0620,0.5260,8,1446.82,0.0507,false,false
2025-10-12,LATAM,Mexico,Analytics Platform,Forecast Studio,Partner,Enterprise,3968.34,2,0,0.0889,0.5485,1,837.67,0.0364,false,false
2025-10-12,LATAM,Brazil,Analytics Platform,Pipeline Analytics,Marketplace,SMB,2964.78,3,1,0.0992,0.5269,3,629.64,0.0355,false,false
2025-10-13,North America,Canada,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,20751.27,46,5,0.0686,0.5714,33,3481.16,0.0618,false,false
2025-10-13,North America,United States,Automation Tools,CRM Workflow Pack,Partner,Enterprise,12019.47,27,3,0.0924,0.5306,19,2303.27,0.0521,false,false
2025-10-13,North America,United States,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,9518.18,27,5,0.1034,0.4997,24,1751.42,0.0456,false,false
2025-10-13,EMEA,United Arab Emirates,Automation Tools,CRM Workflow Pack,Direct,Mid-Market,12520.07,35,10,0.0606,0.5615,31,2411.64,0.0597,false,false
2025-10-13,EMEA,France,Automation Tools,Lead Scoring Add-on,Partner,SMB,8554.46,31,14,0.0788,0.4902,33,1532.34,0.0426,false,false
2025-10-13,EMEA,France,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,5870.37,1,0,0.1104,0.5958,1,1280.93,0.0422,false,false
2025-10-13,APAC,Singapore,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,15924.48,3,0,0.0653,0.6340,2,2220.34,0.0599,false,false
2025-10-13,APAC,India,Enterprise Suite,Insight Enterprise Cloud,Partner,SMB,9934.29,3,1,0.0921,0.5623,3,1785.36,0.0439,false,false
2025-10-13,APAC,Singapore,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,5968.12,3,0,0.0952,0.4973,2,1011.50,0.0412,false,false
2025-10-13,LATAM,Mexico,Analytics Platform,Forecast Studio,Direct,Enterprise,6096.58,3,0,0.0489,0.6117,2,1438.13,0.0511,false,false
2025-10-13,LATAM,Brazil,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,3938.67,1,0,0.0960,0.6037,1,906.24,0.0386,false,false
2025-10-13,LATAM,Mexico,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,3642.31,8,1,0.1063,0.4556,6,642.29,0.0312,false,false
2025-10-14,North America,Canada,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,20368.46,45,5,0.0686,0.5815,32,3294.74,0.0622,false,false
2025-10-14,North America,United States,Automation Tools,Lead Scoring Add-on,Partner,Mid-Market,12769.45,36,10,0.0793,0.5288,32,2356.36,0.0537,false,false
2025-10-14,North America,Canada,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,8593.75,5,0,0.1040,0.5759,4,1819.53,0.0472,false,false
2025-10-14,EMEA,Germany,Analytics Platform,Forecast Studio,Direct,Enterprise,11116.40,6,1,0.0494,0.6030,4,2572.59,0.0563,false,false
2025-10-14,EMEA,United Arab Emirates,Automation Tools,CRM Workflow Pack,Partner,Mid-Market,9975.45,28,7,0.0834,0.4898,25,1758.43,0.0462,false,false
2025-10-14,EMEA,United Kingdom,Services,Implementation Services,Marketplace,Enterprise,6057.66,2,0,0.1130,0.4208,1,1073.25,0.0365,false,false
2025-10-14,APAC,Singapore,Automation Tools,Lead Scoring Add-on,Direct,SMB,14607.28,52,19,0.0711,0.5162,55,2690.13,0.0613,false,false
2025-10-14,APAC,India,Analytics Platform,Forecast Studio,Partner,Enterprise,9189.06,5,1,0.0883,0.5264,4,1471.90,0.0485,false,false
2025-10-14,APAC,Japan,Automation Tools,Lead Scoring Add-on,Marketplace,SMB,6587.44,24,9,0.1017,0.4193,25,1012.40,0.0406,false,false
2025-10-14,LATAM,Mexico,Analytics Platform,Pipeline Analytics,Direct,Mid-Market,5744.52,4,1,0.0611,0.6002,4,1386.36,0.0470,false,false
2025-10-14,LATAM,Brazil,Analytics Platform,Pipeline Analytics,Partner,Enterprise,4891.30,3,0,0.0869,0.5499,2,820.33,0.0357,false,false
2025-10-14,LATAM,Mexico,Analytics Platform,Forecast Studio,Marketplace,Enterprise,2878.65,2,0,0.1156,0.5092,1,662.52,0.0305,false,false
2025-10-15,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,20049.59,3,0,0.0699,0.7200,2,4065.33,0.0669,false,false
2025-10-15,North America,Canada,Analytics Platform,Pipeline Analytics,Partner,Enterprise,13125.18,8,1,0.0731,0.5978,6,2249.71,0.0482,false,false
2025-10-15,North America,United States,Analytics Platform,Forecast Studio,Marketplace,Mid-Market,9253.77,7,2,0.0948,0.5760,6,1747.94,0.0451,false,false
2025-10-15,EMEA,United Kingdom,Analytics Platform,Pipeline Analytics,Direct,Enterprise,13748.26,8,1,0.0546,0.5971,6,2675.32,0.0590,false,false
2025-10-15,EMEA,United Kingdom,Analytics Platform,Forecast Studio,Partner,Mid-Market,8739.20,6,2,0.0748,0.5634,5,1965.67,0.0432,false,false
2025-10-15,EMEA,United Arab Emirates,Automation Tools,CRM Workflow Pack,Marketplace,SMB,5750.87,21,11,0.1047,0.4767,22,1247.81,0.0371,false,false
2025-10-15,APAC,Singapore,Automation Tools,Lead Scoring Add-on,Direct,Enterprise,15150.46,34,4,0.0500,0.5125,24,2344.19,0.0565,false,false
2025-10-15,APAC,Singapore,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,9579.40,2,0,0.0836,0.5788,1,1598.64,0.0455,false,false
2025-10-15,APAC,Japan,Analytics Platform,Forecast Studio,Marketplace,Enterprise,6934.77,4,1,0.1163,0.4970,3,1008.58,0.0413,false,false
2025-10-15,LATAM,Chile,Analytics Platform,Pipeline Analytics,Direct,Enterprise,9751.56,6,1,0.0631,0.5844,4,1456.99,0.0461,false,false
2025-10-15,LATAM,Brazil,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,4710.30,1,0,0.0757,0.6163,1,888.73,0.0338,false,false
2025-10-15,LATAM,Mexico,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,3595.67,1,0,0.1039,0.6042,1,654.57,0.0349,false,false
2025-10-16,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,18175.27,3,0,0.0673,0.7001,2,3390.82,0.0677,false,false
2025-10-16,North America,Canada,Services,Enablement Workshop,Partner,Enterprise,12019.35,4,1,0.0907,0.4689,3,2591.01,0.0536,false,false
2025-10-16,North America,United States,Analytics Platform,Forecast Studio,Marketplace,Enterprise,7683.73,4,1,0.1035,0.5530,3,1429.55,0.0473,false,false
2025-10-16,EMEA,United Arab Emirates,Analytics Platform,Forecast Studio,Direct,Enterprise,12768.90,7,1,0.0567,0.6328,5,2414.46,0.0524,false,false
2025-10-16,EMEA,France,Automation Tools,Lead Scoring Add-on,Partner,SMB,9191.64,33,12,0.0795,0.4939,35,1717.06,0.0454,false,false
2025-10-16,EMEA,United Kingdom,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,5576.75,1,0,0.1077,0.6164,1,1162.63,0.0393,false,false
2025-10-16,APAC,Japan,Analytics Platform,Pipeline Analytics,Direct,Enterprise,17930.59,10,1,0.0486,0.5788,7,2877.68,0.0636,false,false
2025-10-16,APAC,Singapore,Automation Tools,CRM Workflow Pack,Partner,Enterprise,9060.03,20,2,0.0959,0.4552,14,1674.52,0.0449,false,false
2025-10-16,APAC,Australia,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,5933.85,3,0,0.0944,0.4799,2,990.00,0.0425,false,false
2025-10-16,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Direct,Enterprise,5074.30,11,1,0.0511,0.5437,8,1389.81,0.0518,false,false
2025-10-16,LATAM,Mexico,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,4318.47,1,0,0.0943,0.6064,1,838.13,0.0398,false,false
2025-10-16,LATAM,Brazil,Analytics Platform,Forecast Studio,Marketplace,Enterprise,3641.04,2,0,0.1043,0.5170,1,597.10,0.0372,false,false
2025-10-17,North America,Canada,Services,Implementation Services,Direct,Enterprise,18706.61,6,1,0.0588,0.5031,4,3597.88,0.0676,false,false
2025-10-17,North America,United States,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,12696.86,9,3,0.0787,0.5695,8,2321.05,0.0477,false,false
2025-10-17,North America,United States,Automation Tools,Lead Scoring Add-on,Marketplace,Mid-Market,8840.51,25,7,0.1116,0.4942,22,1590.06,0.0474,false,false
2025-10-17,EMEA,Germany,Analytics Platform,Pipeline Analytics,Direct,Mid-Market,14418.38,10,2,0.0527,0.6145,9,2500.52,0.0593,false,false
2025-10-17,EMEA,Germany,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,7901.30,1,0,0.0858,0.6207,1,1610.95,0.0409,false,false
2025-10-17,EMEA,United Arab Emirates,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,5980.74,1,0,0.1002,0.5976,1,1295.13,0.0425,false,false
2025-10-17,APAC,Australia,Services,Implementation Services,Direct,Enterprise,13333.69,4,0,0.0618,0.4341,3,2635.73,0.0620,false,false
2025-10-17,APAC,Japan,Analytics Platform,Forecast Studio,Partner,Enterprise,9537.88,5,1,0.0769,0.5065,4,1554.02,0.0473,false,false
2025-10-17,APAC,Japan,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,6502.93,1,0,0.1134,0.5421,1,1165.94,0.0476,false,false
2025-10-17,LATAM,Brazil,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,5397.14,15,3,0.0559,0.5339,13,1279.83,0.0512,false,false
2025-10-17,LATAM,Mexico,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,5399.87,1,0,0.0778,0.6279,1,1022.57,0.0336,false,false
2025-10-17,LATAM,Brazil,Automation Tools,Lead Scoring Add-on,Marketplace,Enterprise,3217.79,7,1,0.1114,0.4651,5,643.11,0.0324,false,false
2025-10-18,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Direct,Enterprise,14786.93,2,0,0.0689,0.7200,1,3702.64,0.0657,false,false
2025-10-18,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,12606.90,2,0,0.0738,0.6677,1,2122.03,0.0518,false,false
2025-10-18,North America,Canada,Analytics Platform,Forecast Studio,Marketplace,Enterprise,6709.96,4,0,0.1048,0.5499,3,1724.13,0.0492,false,false
2025-10-18,EMEA,United Arab Emirates,Services,Implementation Services,Direct,Enterprise,10429.29,3,0,0.0560,0.4977,2,2680.70,0.0560,false,false
2025-10-18,EMEA,France,Services,Enablement Workshop,Partner,Enterprise,8373.30,3,0,0.0951,0.4238,2,1815.51,0.0469,false,false
2025-10-18,EMEA,United Kingdom,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,4599.72,1,0,0.0997,0.5888,1,1161.64,0.0406,false,false
2025-10-18,APAC,Singapore,Services,Enablement Workshop,Direct,Mid-Market,12801.48,5,1,0.0656,0.4574,4,2533.27,0.0614,false,false
2025-10-18,APAC,Singapore,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,8388.07,1,0,0.0913,0.5707,1,1479.97,0.0470,false,false
2025-10-18,APAC,Australia,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,6048.65,14,1,0.1127,0.4126,10,1020.12,0.0468,false,false
2025-10-18,LATAM,Mexico,Services,Enablement Workshop,Direct,Enterprise,6227.10,2,0,0.0608,0.4530,1,1276.97,0.0530,false,false
2025-10-18,LATAM,Mexico,Analytics Platform,Pipeline Analytics,Partner,Mid-Market,3544.28,3,1,0.0950,0.5567,3,955.11,0.0390,false,false
2025-10-18,LATAM,Mexico,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,2713.39,1,0,0.1015,0.5762,1,655.67,0.0336,false,false
2025-10-19,North America,Canada,Analytics Platform,Forecast Studio,Direct,Enterprise,17664.24,10,1,0.0604,0.6455,7,4106.83,0.0650,false,false
2025-10-19,North America,United States,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,9632.92,2,0,0.0952,0.6729,1,2273.15,0.0538,false,false
2025-10-19,North America,Canada,Analytics Platform,Forecast Studio,Marketplace,Mid-Market,6768.14,5,1,0.0988,0.5733,4,1826.11,0.0478,false,false
2025-10-19,EMEA,France,Automation Tools,CRM Workflow Pack,Direct,Enterprise,11052.44,25,2,0.0671,0.5548,18,2751.54,0.0599,false,false
2025-10-19,EMEA,United Kingdom,Automation Tools,CRM Workflow Pack,Partner,SMB,7877.77,28,10,0.0737,0.5026,29,1658.66,0.0430,false,false
2025-10-19,EMEA,France,Automation Tools,CRM Workflow Pack,Marketplace,Enterprise,4761.70,11,1,0.1054,0.4631,8,1256.85,0.0412,false,false
2025-10-19,APAC,India,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,9358.69,2,0,0.0631,0.6450,1,2271.30,0.0617,false,false
2025-10-19,APAC,India,Automation Tools,CRM Workflow Pack,Partner,SMB,8298.88,30,12,0.0863,0.4355,32,1666.95,0.0506,false,false
2025-10-19,APAC,Singapore,Services,Implementation Services,Marketplace,Enterprise,5302.87,2,0,0.1145,0.3707,1,1103.72,0.0435,false,false
2025-10-19,LATAM,Chile,Analytics Platform,Pipeline Analytics,Direct,Enterprise,7480.93,4,1,0.0643,0.6154,3,1358.42,0.0519,false,false
2025-10-19,LATAM,Mexico,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,4371.96,10,1,0.0793,0.4579,7,968.85,0.0372,false,false
2025-10-19,LATAM,Mexico,Analytics Platform,Pipeline Analytics,Marketplace,Enterprise,2367.93,1,0,0.1095,0.5277,1,608.87,0.0344,false,false
2025-10-20,North America,Canada,Enterprise Suite,Insight Enterprise Cloud,Direct,SMB,17999.46,5,2,0.0634,0.7039,5,3380.38,0.0620,false,false
2025-10-20,North America,United States,Automation Tools,Lead Scoring Add-on,Partner,SMB,12431.19,44,20,0.0861,0.5305,46,2145.43,0.0531,false,false
2025-10-20,North America,Canada,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,8712.39,1,0,0.0961,0.6509,1,1710.77,0.0480,false,false
2025-10-20,EMEA,United Kingdom,Enterprise Suite,Revenue Intelligence Pro,Direct,Enterprise,15750.77,3,0,0.0535,0.6697,2,2868.70,0.0529,false,false
2025-10-20,EMEA,United Kingdom,Analytics Platform,Forecast Studio,Partner,SMB,8738.74,8,3,0.0867,0.5686,8,1742.11,0.0390,false,false
2025-10-20,EMEA,United Arab Emirates,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,5524.61,15,4,0.1153,0.4626,13,1167.51,0.0393,false,false
2025-10-20,APAC,India,Automation Tools,Lead Scoring Add-on,Direct,Mid-Market,13166.49,37,10,0.0708,0.4892,33,2907.07,0.0630,false,false
2025-10-20,APAC,Australia,Enterprise Suite,Revenue Intelligence Pro,Partner,Enterprise,8510.10,1,0,0.0959,0.5825,1,1866.49,0.0453,false,false
2025-10-20,APAC,Australia,Analytics Platform,Forecast Studio,Marketplace,Enterprise,7265.08,4,1,0.0957,0.4809,3,1220.83,0.0428,false,false
2025-10-20,LATAM,Chile,Services,Implementation Services,Direct,Enterprise,5816.83,2,0,0.0610,0.4870,1,1507.94,0.0494,false,false
2025-10-20,LATAM,Mexico,Analytics Platform,Pipeline Analytics,Partner,Enterprise,6411.11,4,0,0.0928,0.5392,3,975.19,0.0346,false,false
2025-10-20,LATAM,Mexico,Services,Enablement Workshop,Marketplace,Enterprise,2261.27,1,0,0.1098,0.3973,1,582.03,0.0314,false,false
2025-10-21,North America,Canada,Automation Tools,Lead Scoring Add-on,Direct,SMB,18217.62,65,34,0.0676,0.5637,68,3531.75,0.0664,false,false
2025-10-21,North America,Canada,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,13019.51,2,0,0.0861,0.6470,1,2307.23,0.0534,false,false
2025-10-21,North America,United States,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Mid-Market,8047.85,2,1,0.0959,0.6272,2,1477.43,0.0484,false,false
2025-10-21,EMEA,Germany,Analytics Platform,Forecast Studio,Direct,Enterprise,12604.51,7,1,0.0618,0.6084,5,3023.77,0.0571,false,false
2025-10-21,EMEA,United Kingdom,Enterprise Suite,Insight Enterprise Cloud,Partner,Enterprise,8902.26,1,0,0.0760,0.6241,1,1539.45,0.0425,false,false
2025-10-21,EMEA,Germany,Enterprise Suite,Insight Enterprise Cloud,Marketplace,Enterprise,6330.64,1,0,0.0970,0.6074,1,1107.48,0.0392,false,false
2025-10-21,APAC,Singapore,Automation Tools,CRM Workflow Pack,Direct,Enterprise,10337.06,23,2,0.0664,0.4994,17,2813.20,0.0620,false,false
2025-10-21,APAC,Japan,Services,Implementation Services,Partner,Enterprise,9060.89,3,0,0.0862,0.3622,2,1748.30,0.0497,false,false
2025-10-21,APAC,India,Enterprise Suite,Revenue Intelligence Pro,Marketplace,Enterprise,5974.03,1,0,0.1076,0.5431,1,1112.42,0.0420,false,false
2025-10-21,LATAM,Brazil,Automation Tools,CRM Workflow Pack,Direct,Enterprise,6722.96,15,2,0.0669,0.5248,11,1432.78,0.0488,false,false
2025-10-21,LATAM,Brazil,Automation Tools,Lead Scoring Add-on,Partner,Enterprise,5053.74,11,1,0.0739,0.4697,8,829.32,0.0331,false,false
2025-10-21,LATAM,Mexico,Automation Tools,CRM Workflow Pack,Marketplace,Mid-Market,2784.94,8,2,0.0994,0.4550,7,623.95,0.0322,false,false
2025-10-22,North America,Canada,Services,Enablement Workshop,Direct,Enterprise,21337.01,7,1,0.0617,0.5118,5,3520.48,0.0610,false,false
2025-10-22,North America,United States,Services,Enablement Workshop,Partner,Mid-Market,13153.17,5,1,0.0856,0.4591,4,2347.68,0.0477,false,false
2025-10-22,North America,United States,Analytics Platform,Pipeline Analytics,Marketplace,SMB,8066.41,7,3,0.1032,0.5632,7,1811.61,0.0478,false,false
